ROW_ID,PRODUCT_TYPE,PRODUCT_NAME,METAL,CONCENTRATION,UNITS,MANUFACTURER,MADE_IN_COUNTRY,COLLECTION_DATE,DELETED,MANUFACTURER_MISSPELLED,pred
1586,Dietary Supplement/Medications/Remedy,Shu Gan Wan (Poria & Peony Combo Extract),Arsenic,-1.0,ppm,['lanzhou'],CHINA,12/03/2015 12:00:00 AM,,True,False
1587,Dietary Supplement/Medications/Remedy,Shu Gan Wan (Poria & Peony Combo Extract),Lead,1.4,ppm,['lanzhou'],CHINA,12/03/2015 12:00:00 AM,,True,False
1588,Dietary Supplement/Medications/Remedy,Shu Gan Wan (Poria & Peony Combo Extract),Mercury,-1.0,ppm,['lanzhou'],CHINA,12/03/2015 12:00:00 AM,,True,False
1589,Dietary Supplement/Medications/Remedy,Shu Gan Wan (Poria & Peony Combo Extract),Arsenic,-1.0,ppm,['lanzhou'],CHINA,12/03/2015 12:00:00 AM,,True,False
1590,Dietary Supplement/Medications/Remedy,Shu Gan Wan (Poria & Peony Combo Extract),Lead,1.8,ppm,['lanzhou'],CHINA,12/03/2015 12:00:00 AM,,True,False
1591,Dietary Supplement/Medications/Remedy,Shu Gan Wan (Poria & Peony Combo Extract),Mercury,-1.0,ppm,['lanzhou'],CHINA,12/03/2015 12:00:00 AM,,True,False
1592,Dietary Supplement/Medications/Remedy,Shu Gan Wan (Poria & Peony Combo Extract),Arsenic,-1.0,ppm,['lanzhou'],CHINA,12/03/2015 12:00:00 AM,,True,False
1593,Dietary Supplement/Medications/Remedy,Shu Gan Wan (Poria & Peony Combo Extract),Lead,1.5,ppm,['lanzhou'],CHINA,12/03/2015 12:00:00 AM,,True,False
1594,Dietary Supplement/Medications/Remedy,Shu Gan Wan (Poria & Peony Combo Extract),Mercury,-1.0,ppm,['lanzhou'],CHINA,12/03/2015 12:00:00 AM,,True,False
1595,Food-Spice,Chili powder,Lead,300.0,ppm,[],PAKISTAN,12/09/2015 12:00:00 AM,,False,False
1596,Food-Spice,Cumin seeds,Lead,-1.0,ppm,[],INDIA,12/11/2015 12:00:00 AM,,False,False
1597,Food-Spice,Mustard seeds,Lead,-1.0,ppm,[],INDIA,12/11/2015 12:00:00 AM,,False,False
1598,Food-Spice,Chili powder,Lead,-1.0,ppm,[],INDIA,12/11/2015 12:00:00 AM,,False,False
1599,Food-Spice,Turmeric,Lead,0.53,ppm,[],INDIA,12/11/2015 12:00:00 AM,,False,False
1600,Food-Spice,Coriander and Cumin powder,Lead,-1.0,ppm,[],INDIA,12/11/2015 12:00:00 AM,,False,False
1601,Food-Spice,Hing,Lead,-1.0,ppm,[],INDIA,12/11/2015 12:00:00 AM,,False,False
1602,Toys/Children's Products,Crayon,Lead,2.9,ppm,[],INDIA,12/11/2015 12:00:00 AM,,False,False
1603,Toys/Children's Products,Crayon,Lead,0.76,ppm,[],INDIA,12/11/2015 12:00:00 AM,,False,False
1604,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Tian Wang Bu Xin Wan),Arsenic,-1.0,ppm,['lanzhou'],CHINA,12/16/2015 12:00:00 AM,,True,False
1605,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Tian Wang Bu Xin Wan),Lead,1.2,ppm,['lanzhou'],CHINA,12/16/2015 12:00:00 AM,,True,False
1606,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Tian Wang Bu Xin Wan),Mercury,170.0,ppm,['lanzhou'],CHINA,12/16/2015 12:00:00 AM,,True,False
1607,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Tian Wang Bu Xin Wan),Arsenic,-1.0,ppm,['lanzhou'],CHINA,12/16/2015 12:00:00 AM,,True,False
1608,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Tian Wang Bu Xin Wan),Lead,1.1,ppm,['lanzhou'],CHINA,12/16/2015 12:00:00 AM,,True,False
1609,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Tian Wang Bu Xin Wan),Mercury,150.0,ppm,['lanzhou'],CHINA,12/16/2015 12:00:00 AM,,True,False
1610,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/Tian Wang Bu Xin Wan,Arsenic,2.3,ppm,['lanzhou'],CHINA,12/16/2015 12:00:00 AM,,True,False
1611,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/Tian Wang Bu Xin Wan,Lead,2.8,ppm,['lanzhou'],CHINA,12/16/2015 12:00:00 AM,,True,False
1612,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/Tian Wang Bu Xin Wan,Mercury,0.038,ppm,['lanzhou'],CHINA,12/16/2015 12:00:00 AM,,True,False
1613,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/Tian Wang Bu Xin Wan,Arsenic,2.0,ppm,['lanzhou'],CHINA,12/16/2015 12:00:00 AM,,True,False
1614,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/Tian Wang Bu Xin Wan,Lead,3.7,ppm,['lanzhou'],CHINA,12/16/2015 12:00:00 AM,,True,False
1615,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/Tian Wang Bu Xin Wan,Mercury,0.088,ppm,['lanzhou'],CHINA,12/16/2015 12:00:00 AM,,True,False
1616,Dietary Supplement/Medications/Remedy,Poria & Peony Combo Extract (Conc)/Shu Gan Wan,Arsenic,-1.0,ppm,['lanzhou'],CHINA,12/16/2015 12:00:00 AM,,True,False
1617,Dietary Supplement/Medications/Remedy,Poria & Peony Combo Extract (Conc)/Shu Gan Wan,Lead,1.3,ppm,['lanzhou'],CHINA,12/16/2015 12:00:00 AM,,True,False
1618,Dietary Supplement/Medications/Remedy,Poria & Peony Combo Extract (Conc)/Shu Gan Wan,Mercury,-1.0,ppm,['lanzhou'],CHINA,12/16/2015 12:00:00 AM,,True,False
1619,Dietary Supplement/Medications/Remedy,Poria & Peony Combo Extract (Conc)/Shu Gan Wan,Arsenic,-1.0,ppm,['lanzhou'],CHINA,12/16/2015 12:00:00 AM,,True,False
1620,Dietary Supplement/Medications/Remedy,Poria & Peony Combo Extract (Conc)/Shu Gan Wan,Lead,1.1,ppm,['lanzhou'],CHINA,12/16/2015 12:00:00 AM,,True,False
1621,Dietary Supplement/Medications/Remedy,Poria & Peony Combo Extract (Conc)/Shu Gan Wan,Mercury,-1.0,ppm,['lanzhou'],CHINA,12/16/2015 12:00:00 AM,,True,False
1622,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/ Tian Wang Bu Xin Wan,Arsenic,-1.0,ppm,['lanzhou'],CHINA,12/16/2015 12:00:00 AM,,True,False
1623,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/ Tian Wang Bu Xin Wan,Lead,1.1,ppm,['lanzhou'],CHINA,12/16/2015 12:00:00 AM,,True,False
1624,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/ Tian Wang Bu Xin Wan,Mercury,110.0,ppm,['lanzhou'],CHINA,12/16/2015 12:00:00 AM,,True,False
1625,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/ Tian Wang Bu Xin Wan,Arsenic,-1.0,ppm,['lanzhou'],CHINA,12/16/2015 12:00:00 AM,,True,False
1626,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/ Tian Wang Bu Xin Wan,Lead,1.1,ppm,['lanzhou'],CHINA,12/16/2015 12:00:00 AM,,True,False
1627,Dietary Supplement/Medications/Remedy,Emperor's Tea Pill (Conc)/ Tian Wang Bu Xin Wan,Mercury,200.0,ppm,['lanzhou'],CHINA,12/16/2015 12:00:00 AM,,True,False
1628,Dietary Supplement/Medications/Remedy,Poria & Peony Combo Extract (Conc)/Shu Gan Wan,Arsenic,-1.0,ppm,['lanzhou'],CHINA,12/16/2015 12:00:00 AM,,True,False
1629,Dietary Supplement/Medications/Remedy,Poria & Peony Combo Extract (Conc)/Shu Gan Wan,Lead,1.3,ppm,['lanzhou'],CHINA,12/16/2015 12:00:00 AM,,True,False
1630,Dietary Supplement/Medications/Remedy,Poria & Peony Combo Extract (Conc)/Shu Gan Wan,Mercury,-1.0,ppm,['lanzhou'],CHINA,12/16/2015 12:00:00 AM,,True,False
1631,Dietary Supplement/Medications/Remedy,Poria & Peony Combo Extract (Conc)/Shu Gan Wan,Arsenic,-1.0,ppm,['lanzhou'],CHINA,12/16/2015 12:00:00 AM,,True,False
1632,Dietary Supplement/Medications/Remedy,Poria & Peony Combo Extract (Conc)/Shu Gan Wan,Lead,1.1,ppm,['lanzhou'],CHINA,12/16/2015 12:00:00 AM,,True,False
1633,Dietary Supplement/Medications/Remedy,Poria & Peony Combo Extract (Conc)/Shu Gan Wan,Mercury,-1.0,ppm,['lanzhou'],CHINA,12/16/2015 12:00:00 AM,,True,False
1634,Food-Spice,Seasoning powder,Lead,0.9,ppm,[],ALGERIA,12/30/2015 12:00:00 AM,,False,False
1635,Food-Spice,Seasoning powder,Lead,0.54,ppm,[],ALGERIA,12/30/2015 12:00:00 AM,,False,False
1636,Cosmetics,Surma (Hashmi),Lead,850000.0,ppm,"['hashmi', 'surma']",PAKISTAN,01/05/2016 12:00:00 AM,,True,False
1637,Food-Spice,Ajicka,Lead,71.0,ppm,[],GEORGIA,01/13/2016 12:00:00 AM,,False,False
1638,Food-Spice,Georgian spice (Uckho),Lead,450.0,ppm,[],GEORGIA,01/13/2016 12:00:00 AM,,False,False
1639,Food-Spice,Svanuri Marili,Lead,14.0,ppm,[],GEORGIA,01/13/2016 12:00:00 AM,,False,False
1640,Food-Spice,Tkemaly,Lead,0.48,ppm,[],GEORGIA,01/13/2016 12:00:00 AM,,False,False
1641,Food-Spice,Tomato Puree,Lead,1.9,ppm,[],GEORGIA,01/13/2016 12:00:00 AM,,False,False
1642,Food-Spice,Chili powder,Lead,-1.0,ppm,[],INDIA,01/20/2016 12:00:00 AM,,False,False
1643,Food-Spice,Turmeric,Lead,-1.0,ppm,[],INDIA,01/20/2016 12:00:00 AM,,False,False
1644,Food-Spice,Cumin seeds,Lead,-1.0,ppm,[],INDIA,01/20/2016 12:00:00 AM,,False,False
1645,Food-Spice,Masala powder,Lead,-1.0,ppm,[],INDIA,01/20/2016 12:00:00 AM,,False,False
1646,Food Other,Wooden bark,Lead,1.5,ppm,[],PAKISTAN,01/20/2016 12:00:00 AM,,False,False
1647,Cosmetics,Surma,Lead,800000.0,ppm,[],PAKISTAN,01/20/2016 12:00:00 AM,,False,False
1648,Dietary Supplement/Medications/Remedy,Liquid vitamin,Lead,-1.0,ppm,[],PAKISTAN,01/20/2016 12:00:00 AM,,False,False
1649,Food-Candy,Cookie,Lead,-1.0,ppm,[],MEXICO,01/22/2016 12:00:00 AM,,False,False
1650,Food-Candy,Tamarindo,Lead,-1.0,ppm,['hershey'],MEXICO,01/22/2016 12:00:00 AM,,True,False
1651,Other,Cookie wrapper,Lead,-1.0,ppm,['baritas'],MEXICO,01/22/2016 12:00:00 AM,,True,True
1652,Food-Spice,Svanuri Marili,Lead,0.66,ppm,[],GEORGIA,01/26/2016 12:00:00 AM,,False,False
1653,Food-Spice,Cilantro,Lead,1.3,ppm,[],GEORGIA,01/26/2016 12:00:00 AM,,False,False
1654,Food-Spice,Utskho Suneli/Fenugreek,Lead,5.4,ppm,[],GEORGIA,01/26/2016 12:00:00 AM,,False,False
1655,Food Other,Beans,Lead,-1.0,ppm,[],GEORGIA,01/26/2016 12:00:00 AM,,False,False
1656,Toys/Children's Products,Red painted toy car,Lead,-1.0,ppm,[],CHINA,01/26/2016 12:00:00 AM,,False,False
1657,Toys/Children's Products,Toy gun,Lead,41.0,ppm,[],GEORGIA,01/26/2016 12:00:00 AM,,False,False
1658,Toys/Children's Products,Crayon,Lead,-1.0,ppm,[],CHINA,01/26/2016 12:00:00 AM,,False,False
1659,Food-Spice,Curry,Lead,-1.0,ppm,[],GUYANA,01/29/2016 12:00:00 AM,,False,False
1660,Food-Spice,Svanuri Marili (Salt),Lead,920.0,ppm,[],GEORGIA,02/05/2016 12:00:00 AM,,False,False
1661,Food-Spice,Satsivi Spice,Lead,0.61,ppm,[],GEORGIA,02/05/2016 12:00:00 AM,,False,False
1662,Tableware/Pottery,Tea cup,Lead,99000.0,ppm,[],UZBEKISTAN,02/10/2016 12:00:00 AM,,False,False
1663,Food-Spice,Oregano,Lead,-1.0,ppm,"['inc.', 'mccormick', 'company,']",UNKNOWN OR NOT STATED,02/10/2016 12:00:00 AM,,True,True
1664,Food-Spice,Italian Seasoning,Lead,-1.0,ppm,"['inc.', 'mccormick', 'company,']",UNKNOWN OR NOT STATED,02/10/2016 12:00:00 AM,,True,True
1665,Food-Spice,Montreal Steak seasoning,Lead,0.22,ppm,"['inc.', 'mccormick', 'company,']",UNKNOWN OR NOT STATED,02/10/2016 12:00:00 AM,,True,True
1666,Food Other,Mung Beans,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,02/10/2016 12:00:00 AM,,False,False
1667,Food-Spice,Cumin,Lead,0.34,ppm,[],UNKNOWN OR NOT STATED,02/10/2016 12:00:00 AM,,False,False
1668,Food-Spice,Black pepper,Lead,-1.0,ppm,"['inc.', 'mccormick', 'company,']",UNKNOWN OR NOT STATED,02/10/2016 12:00:00 AM,,True,True
1669,Food Other,Black Tea (brewed in a teapot from Uzbek)),Lead,0.83,ppm,[],UNKNOWN OR NOT STATED,02/10/2016 12:00:00 AM,,False,False
1670,Food-Candy,Sugar,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,02/10/2016 12:00:00 AM,,False,False
1671,Food Other,Rice (in a tin),Lead,-1.0,ppm,"['plast', 'tashkent”', '“inter']",UZBEKISTAN,02/10/2016 12:00:00 AM,,True,True
1672,Food-Spice,Chili powder,Lead,0.37,ppm,[],BANGLADESH,02/10/2016 12:00:00 AM,,False,False
1673,Food-Spice,Garam Mashala,Lead,0.4,ppm,[],BANGLADESH,02/10/2016 12:00:00 AM,,False,False
1674,Food-Spice,Turmeric powder,Lead,160.0,ppm,[],BANGLADESH,02/10/2016 12:00:00 AM,,False,False
1675,Food Other,Tea,Lead,0.34,ppm,['m.m.ispahani'],BANGLADESH,02/10/2016 12:00:00 AM,,True,False
1676,Cosmetics,Fair & Lovely Skin-lightening cream,Lead,-1.0,ppm,['unilever'],UNKNOWN OR NOT STATED,02/10/2016 12:00:00 AM,,True,False
1677,Cosmetics,Fair & Lovely Skin-lightening cream,Mercury,-1.0,ppm,['unilever'],UNKNOWN OR NOT STATED,02/10/2016 12:00:00 AM,,True,False
1678,Food Other,Aromatic Herbs Horchata Tea,Lead,0.48,ppm,"['industria', 'alimenticia', 'ile']",ECUADOR,02/17/2016 12:00:00 AM,,True,False
1679,Food-Spice,Ground Cumin,Lead,-1.0,ppm,"['industria', 'alimenticia', 'ile']",ECUADOR,02/17/2016 12:00:00 AM,,True,False
1680,Food Other,Pasta shells,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,02/17/2016 12:00:00 AM,,False,False
1681,Food-Spice,Achiote vegetable oil with Annatto,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,02/17/2016 12:00:00 AM,,False,False
1682,Food-Spice,Turmeric,Lead,-1.0,ppm,[],UNITED STATES,02/17/2016 12:00:00 AM,,False,False
1683,Food-Spice,Paprika,Lead,-1.0,ppm,[],UNITED STATES,02/17/2016 12:00:00 AM,,False,False
1684,Food-Spice,Dry Chili,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,02/17/2016 12:00:00 AM,,False,False
1685,Toys/Children's Products,Pacifier,Lead,-1.0,ppm,"[""children's""]",UNITED STATES,02/17/2016 12:00:00 AM,,True,True
1686,Toys/Children's Products,Toy,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,02/19/2016 12:00:00 AM,,False,False
1687,Cosmetics,Hashmi Surmi Special,Lead,870000.0,ppm,[],UNKNOWN OR NOT STATED,02/19/2016 12:00:00 AM,,False,False
1688,Cosmetics,Lip Liner Pencil,Lead,17.0,ppm,[],INDIA,02/23/2016 12:00:00 AM,,False,False
1689,Cosmetics,Sindoor,Lead,7.5,ppm,[],INDIA,02/23/2016 12:00:00 AM,,False,False
1690,Cosmetics,Surma,Lead,660000.0,ppm,[],PAKISTAN,02/24/2016 12:00:00 AM,,False,False
1691,Food Other,Tapioca,Lead,-1.0,ppm,[],ECUADOR,03/02/2016 12:00:00 AM,,False,False
1692,Cosmetics,Eye pencil,Lead,-1.0,ppm,"['co.ltd', 'oudi', 'qingyuan', 'zhejiang']",CHINA,03/08/2016 12:00:00 AM,,True,True
1693,Cosmetics,Black kohl eye pencil,Lead,26.0,ppm,[],UNKNOWN OR NOT STATED,03/08/2016 12:00:00 AM,,False,False
1694,Food-Spice,Paprika,Lead,2400.0,ppm,[],ALGERIA,03/09/2016 12:00:00 AM,,False,False
1695,Food-Spice,Black Pepper,Lead,0.72,ppm,[],ALGERIA,03/09/2016 12:00:00 AM,,False,False
1696,Food-Spice,Ras El Hanout,Lead,2.5,ppm,[],ALGERIA,03/09/2016 12:00:00 AM,,False,False
1697,Food Other,Olive Oil,Lead,-1.0,ppm,[],ALGERIA,03/09/2016 12:00:00 AM,,False,False
1698,Food Other,Wheat,Lead,-1.0,ppm,[],ALGERIA,03/09/2016 12:00:00 AM,,False,False
1699,Food Other,Star Anise,Lead,0.53,ppm,[],ALGERIA,03/09/2016 12:00:00 AM,,False,False
1700,Toys/Children's Products,Train,Lead,-1.0,ppm,[],UNITED STATES,03/09/2016 12:00:00 AM,,False,False
1701,Food-Spice,Dried basil leaves,Lead,0.5,ppm,[],UNKNOWN OR NOT STATED,03/17/2016 12:00:00 AM,,False,False
1702,Food-Spice,Khmeli-Suneli,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,03/17/2016 12:00:00 AM,,False,False
1703,Food-Candy,Chocolate Candy,Lead,-1.0,ppm,['llc'],ARMENIA,03/17/2016 12:00:00 AM,,True,False
1704,Food-Candy,Chocolate Candy,Lead,-1.0,ppm,['llc'],ARMENIA,03/17/2016 12:00:00 AM,,True,False
1705,Food-Candy,Chocolate Candy,Lead,-1.0,ppm,['llc'],ARMENIA,03/17/2016 12:00:00 AM,,True,False
1706,Food-Candy,Kapa-Kym Chocolate Candy,Lead,-1.0,ppm,['llc'],ARMENIA,03/17/2016 12:00:00 AM,,True,False
1707,Toys/Children's Products,Wooden toy,Lead,-1.0,ppm,[],UNITED STATES,03/21/2016 12:00:00 AM,,False,False
1708,Food-Spice,Chili food seasoning,Lead,0.54,ppm,[],BANGLADESH,03/24/2016 12:00:00 AM,,False,False
1709,Food-Spice,Turmeric,Lead,260.0,ppm,[],BANGLADESH,03/24/2016 12:00:00 AM,,False,False
1710,Food-Spice,Coriander  Seasoning,Lead,0.66,ppm,[],BANGLADESH,03/24/2016 12:00:00 AM,,False,False
1711,Food-Spice,Curry powder,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,03/29/2016 12:00:00 AM,,False,False
1712,Food-Spice,Paprika,Lead,0.36,ppm,[],UNKNOWN OR NOT STATED,03/29/2016 12:00:00 AM,,False,False
1713,Food-Spice,Red Hot Pepper,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,03/29/2016 12:00:00 AM,,False,False
1714,Food-Spice,Hot Red Pepper (Pimenta Roja),Lead,-1.0,ppm,['salma'],UNKNOWN OR NOT STATED,03/29/2016 12:00:00 AM,,True,False
1715,Food-Spice,Chilli Powder,Lead,-1.0,ppm,['ltd.'],BANGLADESH,03/29/2016 12:00:00 AM,,True,False
1716,Food-Spice,Red Pepper Spicy Hot,Lead,-1.0,ppm,[],UNKNOWN OR NOT STATED,04/01/2016 12:00:00 AM,,False,False
1717,Food-Spice,Hot Pepper,Lead,-1.0,ppm,[],GHANA,04/01/2016 12:00:00 AM,,False,False
1718,Cosmetics,Caro White Lightening Beauty Cream,Lead,-1.0,ppm,[],IVORY COAST,04/01/2016 12:00:00 AM,,False,False
1719,Cosmetics,Caro White Lightening Beauty Cream,Mercury,-1.0,ppm,[],IVORY COAST,04/01/2016 12:00:00 AM,,False,False
1720,Toys/Children's Products,Toy car,Lead,6.9,ppm,['mattel'],MALAYSIA,04/04/2016 12:00:00 AM,,True,False
1721,Toys/Children's Products,Toy car,Lead,-1.0,ppm,"['die-casting', 'mfy.,', 'kintoy', 'ltd.']",CHINA,04/04/2016 12:00:00 AM,,True,True
1722,Food-Spice,Curry powder,Lead,-1.0,ppm,[],INDIA,04/07/2016 12:00:00 AM,,False,False
1723,Food-Spice,Masala,Lead,0.35,ppm,[],INDIA,04/07/2016 12:00:00 AM,,False,False
1724,Food-Spice,Cumin,Lead,-1.0,ppm,[],INDIA,04/07/2016 12:00:00 AM,,False,False
1725,Food-Spice,Turmeric,Lead,-1.0,ppm,[],BANGLADESH,04/11/2016 12:00:00 AM,,False,False
1726,Food-Spice,Chili Powder,Lead,-1.0,ppm,[],BANGLADESH,04/11/2016 12:00:00 AM,,False,False
1727,Food-Spice,Cumin,Lead,0.32,ppm,[],BANGLADESH,04/11/2016 12:00:00 AM,,False,False
1728,Food-Spice,Coriander,Lead,-1.0,ppm,[],BANGLADESH,04/11/2016 12:00:00 AM,,False,False
1729,Food-Spice,cardamon,Lead,-1.0,ppm,[],BANGLADESH,04/11/2016 12:00:00 AM,,False,False
1730,Food-Spice,Bay Leaf,Lead,-1.0,ppm,[],BANGLADESH,04/11/2016 12:00:00 AM,,False,False
1731,Dietary Supplement/Medications/Remedy,Remedy for Cold/Flu,Lead,-1.0,ppm,[],PUERTO RICO,04/15/2016 12:00:00 AM,,False,False
1732,Dietary Supplement/Medications/Remedy,Panadol Liquid,Lead,-1.0,ppm,['panadol'],PAKISTAN,04/21/2016 12:00:00 AM,,True,False
1733,Other,Hajmola,Arsenic,-1.0,ppm,[],INDIA,04/21/2016 12:00:00 AM,,False,False
1734,Other,Hajmola,Lead,-1.0,ppm,[],INDIA,04/21/2016 12:00:00 AM,,False,False
1735,Other,Hajmola,Mercury,-1.0,ppm,[],INDIA,04/21/2016 12:00:00 AM,,False,False
1736,Dietary Supplement/Medications/Remedy,Lavanbhaskar,Arsenic,-1.0,ppm,[],INDIA,04/21/2016 12:00:00 AM,,False,False
1737,Dietary Supplement/Medications/Remedy,Lavanbhaskar,Lead,1.1,ppm,[],INDIA,04/21/2016 12:00:00 AM,,False,False
1738,Dietary Supplement/Medications/Remedy,Lavanbhaskar,Mercury,-1.0,ppm,[],INDIA,04/21/2016 12:00:00 AM,,False,False
1739,Food-Spice,Curry,Lead,0.37,ppm,[],UNKNOWN OR NOT STATED,04/22/2016 12:00:00 AM,,False,False
1740,Toys/Children's Products,Car,Lead,-1.0,ppm,[],MALAYSIA,04/22/2016 12:00:00 AM,,False,False
1741,Toys/Children's Products,Truck,Lead,-1.0,ppm,[],THAILAND,04/22/2016 12:00:00 AM,,False,False
1742,Toys/Children's Products,Fire truck,Lead,-1.0,ppm,[],THAILAND,04/22/2016 12:00:00 AM,,False,False
1743,Toys/Children's Products,Van,Lead,-1.0,ppm,[],CHINA,04/22/2016 12:00:00 AM,,False,False
1744,Dietary Supplement/Medications/Remedy,Cordial de Monell,Arsenic,-1.0,ppm,[],DOMINICAN REPUBLIC,04/22/2016 12:00:00 AM,,False,False
1745,Dietary Supplement/Medications/Remedy,Cordial de Monell,Lead,-1.0,ppm,[],DOMINICAN REPUBLIC,04/22/2016 12:00:00 AM,,False,False
1746,Dietary Supplement/Medications/Remedy,Cordial de Monell,Mercury,-1.0,ppm,[],DOMINICAN REPUBLIC,04/22/2016 12:00:00 AM,,False,False
1747,Dietary Supplement/Medications/Remedy,Shao Yao Gan Cao Tang,Arsenic,-1.0,ppm,"['cao', 'shao', 'yao']",UNITED STATES,04/25/2016 12:00:00 AM,,True,False
1748,Dietary Supplement/Medications/Remedy,Shao Yao Gan Cao Tang,Lead,-1.0,ppm,"['cao', 'shao', 'yao']",UNITED STATES,04/25/2016 12:00:00 AM,,True,False
1749,Dietary Supplement/Medications/Remedy,Shao Yao Gan Cao Tang,Mercury,-1.0,ppm,"['cao', 'shao', 'yao']",UNITED STATES,04/25/2016 12:00:00 AM,,True,False
1750,Dietary Supplement/Medications/Remedy,Bacaolinita,Arsenic,-1.0,ppm,"['laboratorios', 'lopez']",EL SALVADOR,04/27/2016 12:00:00 AM,,True,False
1751,Dietary Supplement/Medications/Remedy,Bacaolinita,Lead,-1.0,ppm,"['laboratorios', 'lopez']",EL SALVADOR,04/27/2016 12:00:00 AM,,True,False
1752,Dietary Supplement/Medications/Remedy,Bacaolinita,Mercury,-1.0,ppm,"['laboratorios', 'lopez']",EL SALVADOR,04/27/2016 12:00:00 AM,,True,False
1753,Food-Spice,Red Pepper,Lead,55.0,ppm,[],GEORGIA,05/04/2016 12:00:00 AM,,False,False
1754,Food-Spice,Salt with spices,Lead,180.0,ppm,[],GEORGIA,05/04/2016 12:00:00 AM,,False,False
1755,Food-Spice,Uckho Suneli,Lead,3500.0,ppm,[],GEORGIA,05/04/2016 12:00:00 AM,,False,False
1756,Food-Spice,Suneli,Lead,0.98,ppm,[],GEORGIA,05/04/2016 12:00:00 AM,,False,False
1757,Food-Spice,Tkemali,Lead,-1.0,ppm,[],GEORGIA,05/04/2016 12:00:00 AM,,False,False
1758,Food-Spice,Adjika,Lead,-1.0,ppm,[],GEORGIA,05/04/2016 12:00:00 AM,,False,False
1759,Food-Spice,Paprika,Lead,0.46,ppm,[],MOROCCO,05/05/2016 12:00:00 AM,,False,False
1760,Food-Spice,Cumin,Lead,-1.0,ppm,[],MOROCCO,05/05/2016 12:00:00 AM,,False,False
1761,Food-Spice,Ginger Powder,Lead,1.4,ppm,[],MOROCCO,05/05/2016 12:00:00 AM,,False,False
1762,Toys/Children's Products,Wooden Puzzle,Lead,7.8,ppm,[],INDONESIA,05/05/2016 12:00:00 AM,,False,False
1763,Toys/Children's Products,Wooden puzzle,Lead,5.4,ppm,[],INDONESIA,05/05/2016 12:00:00 AM,,False,False
1764,Toys/Children's Products,Wooden puzzle,Lead,6.4,ppm,[],INDONESIA,05/05/2016 12:00:00 AM,,False,False
1765,Toys/Children's Products,Wooden puzzle,Lead,8.0,ppm,"['melissa', 'doug']",UNITED STATES,05/05/2016 12:00:00 AM,,True,False
1766,Toys/Children's Products,Wooden puzzle,Lead,9.5,ppm,"['melissa', 'doug']",UNITED STATES,05/05/2016 12:00:00 AM,,True,False
1767,Toys/Children's Products,Wooden puzzle,Lead,6.6,ppm,"['melissa', 'doug']",UNITED STATES,05/05/2016 12:00:00 AM,,True,False
1768,Food-Spice,Asafoetida,Lead,-1.0,ppm,['vandevi'],INDIA,05/06/2016 12:00:00 AM,,True,True
1769,Toys/Children's Products,Toy car,Lead,15.0,ppm,[],CHINA,05/10/2016 12:00:00 AM,,False,False
1770,Toys/Children's Products,Red block (painted),Lead,11.0,ppm,[],UNKNOWN OR NOT STATED,05/10/2016 12:00:00 AM,,False,False
1771,Cosmetics,Surma,Lead,740000.0,ppm,[],SAUDI ARABIA,05/19/2016 12:00:00 AM,,False,False
1772,Toys/Children's Products,Wooden block,Lead,82.0,ppm,"['melissa', 'doug']",UNITED STATES,05/20/2016 12:00:00 AM,,True,False
1773,Toys/Children's Products,Toy Rubber Duck,Lead,-1.0,ppm,[],CHINA,05/20/2016 12:00:00 AM,,False,False
1774,Toys/Children's Products,Wooden block,Lead,-1.0,ppm,['roty'],FRANCE,05/20/2016 12:00:00 AM,,True,False
1775,Toys/Children's Products,Wooden block,Lead,10.0,ppm,[],UNITED STATES,05/20/2016 12:00:00 AM,,False,False
1776,Cosmetics,Lip Stick,Lead,-1.0,ppm,['nars'],UNITED STATES,05/20/2016 12:00:00 AM,,True,False
